ID,Scaffold,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
203,O=C(CSc1ncnc2ccccc12)Nc1c[nH]n(-c2ccccc2)c1=O,0,-2.1043105,1.0709599,-7.4393945,-0.49259287,-10.471412,-5.886227,-6.378729,-7.848689,-6.3220053,-13.4326725,20.190067,-8.773591,2.989609,-7.334082,-7.173378,-5.883452,-5.6318593,6.8831825,-5.1691895,-7.8315916,-5.364035,7.7937984,-12.084329,8.994959,1.2710415,-6.466578,-3.6565747,-5.571546,-1.0319792,0.23578508,2.6314924,13.432324,17.1447,3.26287,-9.423903,-12.98337,17.090363,12.048848,-10.175476,15.201022,12.369992,-10.954589,-0.24883023,-6.8800125,-1.8630816,-13.959024,-14.175487,3.036666,21.324183,6.4402747,9.417619,8.821698,0.40587568,-2.8844717,5.446815,9.670524,-4.625369,-6.2361903,9.88618,-2.2807724,-6.8548965,-2.3113148,6.313931,1.0798348,3.2209184,-6.165151,0.48375964,17.526592,-3.9339778,13.911036,0.92140114,-13.759321,8.000953,0.6821649,-12.320515,-6.1686316,5.5705776,8.874265,3.0763817,-20.292896,15.40379,8.460684,8.344715,-8.240848,-23.802961,14.500651,1.0739223,28.695581,0.03133905,0.5942535,16.074816,6.8939815,-5.533205,-15.745542,6.004108,-27.272085,4.4024053,17.512648,-11.801865,-3.949696
204,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0,-0.85351413,2.343364,-5.6465964,-2.0645597,-7.087922,-3.831105,-7.237674,-6.7655306,-8.535785,-12.837264,19.758358,-6.44583,3.5483696,-7.790087,-8.691984,-4.040219,-1.3985964,7.9377923,-5.99257,-7.9079914,-8.42324,7.3766184,-15.091905,6.4051485,-1.7390006,-7.865596,-5.318331,-5.859976,-0.44873428,2.3947163,-0.79666936,14.574122,17.322002,3.2400584,-8.648157,-14.343535,13.667935,11.253039,-10.57294,15.586841,13.799677,-12.766683,3.3876696,-5.686829,-2.456367,-12.730914,-13.164111,-0.023571208,15.289897,11.162619,5.141707,8.711894,-3.3751717,-2.4620304,7.8754826,12.513511,-2.9182408,-5.557643,8.78408,-0.08719413,-5.1059,-1.5957571,11.432986,3.742438,7.9811254,-7.89597,-4.669247,21.723166,-3.7331212,18.21961,-0.21759932,-11.544653,6.979364,0.042042166,-12.253938,-5.9760795,2.908076,6.375212,1.4432619,-16.07757,16.877998,9.95363,9.728475,-5.9027467,-21.262156,14.0282,3.7746067,28.207487,0.6744167,1.6031435,14.596388,7.5163107,-5.034707,-14.291802,7.020818,-24.661589,2.188822,19.106207,-8.82548,-4.5436645
205,O=C(CSc1nnnn1-c1ccccc1)Nc1nc2c(s1)CCCC2,0,-2.428904,-1.7277939,-2.0130959,-5.127501,-6.9338503,-7.5759783,-7.6555705,-7.278793,-5.377913,-10.11019,19.703972,-8.892073,-1.2122422,-3.1813903,-2.5349927,-5.453544,-4.7382245,4.0536385,-8.36143,-6.7462626,-6.3821354,13.556338,-7.951623,7.048007,2.5800517,-0.35271963,-3.368709,-7.579904,1.9685986,-0.36793667,2.1931534,9.119871,14.245424,-0.58960694,-5.244351,-11.205858,13.479622,10.366492,-10.259991,15.05562,13.346557,-8.347355,1.9367425,-7.463317,1.0230132,-13.637088,-12.206778,3.8877904,17.464949,3.0690074,13.097386,8.028844,0.2834685,-2.1082497,3.848168,8.018684,2.7989159,-5.666486,6.523956,-0.19155258,-6.329837,-2.6763356,1.6825156,0.43955773,-2.1341317,-2.9444058,-0.14829695,13.785658,-1.3636072,8.7303915,1.2911417,-8.618719,11.94354,-1.6487871,-11.505138,-4.095685,2.9935546,2.5026026,0.29495585,-16.512424,14.960034,6.0833883,3.4906094,-4.8368297,-24.707281,17.91092,2.2902677,22.74876,0.97044575,3.058935,17.517769,2.177448,-1.9677432,-14.7837105,4.9655533,-24.351376,7.095657,15.572353,-9.904841,-0.66628563
206,O=C(Nc1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,0,-1.6627917,1.2757533,-3.0791898,-0.75848484,-4.816144,-5.5326095,-8.368705,-7.146522,-6.843685,-10.181019,16.05056,-4.9343996,4.616624,-4.522471,-9.709963,-5.118201,-1.4745827,4.6475215,-4.1299257,-10.572166,-5.6655283,7.2417517,-13.579951,6.914506,1.3552634,-9.568044,-4.086877,-5.157653,0.6643803,-0.6118773,0.61639595,11.640769,13.382972,1.8549571,-7.2046595,-12.882944,13.577361,12.680521,-9.776451,14.537964,9.61154,-13.404559,3.9756281,-2.7043226,-1.6373855,-9.810906,-15.362549,-0.83495027,13.859616,13.258299,3.338947,7.6466303,-0.6306322,-1.7348793,7.8402123,10.910687,-2.8242433,-2.2424483,6.626587,-1.9254054,-6.714746,-2.0282147,8.4291725,2.8240118,5.4183483,-6.1119137,-5.1432257,21.274525,-3.6200206,16.206886,-3.503378,-9.265597,6.6996493,-3.3997626,-11.490067,-5.930493,1.6515402,3.6177013,1.9020982,-12.913737,12.6157875,8.367471,9.069224,-3.3870327,-18.283628,12.945616,4.4047775,26.247019,1.3822377,1.8003542,15.205804,5.8906584,-2.4995549,-11.82607,6.7357626,-24.454689,2.7152534,16.86218,-9.324328,-3.2487879
207,O=C(C=Cc1cccs1)N1CCC2(CC1)Oc1ccccc1C(=O)C21CC(c2ccccc2)=NO1,0,-6.275121,7.9330006,-6.5953174,-10.695853,-10.035854,-6.284598,-8.300394,-12.476754,-7.646826,-10.527652,26.558743,-14.925307,-0.022799432,-4.9740844,-14.289537,-2.6706712,-3.2322292,8.278501,-5.190975,-19.108315,-16.652554,15.338909,-20.138441,4.356365,10.198557,-3.2790463,1.4845965,-8.431955,6.7197633,-1.0137908,-11.737023,11.804943,22.9804,-4.0294466,-10.906321,-14.847487,12.212837,13.199782,-14.957015,15.787838,15.6102705,-7.7435007,5.998146,-12.545933,-1.8883294,-16.343119,-17.770576,2.2007382,25.0936,16.216307,8.488015,2.8373086,-6.872123,3.3799632,2.7677207,16.736074,-2.9775748,-5.463794,14.499525,1.6487397,-9.950243,-6.069116,10.425368,1.9100797,-2.9439485,-14.156559,-3.7376866,27.68197,0.4425151,14.431852,-5.9317117,-5.4955463,14.229496,1.395577,-16.52543,-9.544892,-0.93098545,7.499114,-7.0292816,-18.26493,20.745033,9.224486,8.047407,-7.2079115,-25.157093,18.070175,1.8106475,29.074453,0.60752153,0.94788,26.329294,3.864325,-8.349088,-15.097702,18.292837,-37.058727,6.715513,22.852877,-11.388152,-10.5931635
208,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1ccccc1,0,1.4951973,2.674163,-2.186152,-6.1886225,-11.2612915,-4.9628897,-11.01311,-12.718123,-2.4271424,-17.489504,31.440666,-15.763958,-2.7353091,-5.3344684,-11.918201,-0.47308287,-8.060018,10.397383,-9.129782,-13.303363,-13.496584,14.350996,-16.150345,7.6871395,1.4558299,3.299463,-6.1698294,-11.812386,7.6261945,1.9013368,-7.1912436,12.548917,26.388561,4.1851974,-11.002739,-14.455989,13.115067,15.009045,-16.302114,21.377735,14.483862,-6.607371,4.058301,-8.474404,-2.3463502,-17.388067,-15.190744,-0.97707707,28.446688,12.845704,13.170306,5.4009867,-3.92893,6.754178,4.277909,13.617005,0.47552317,-10.93738,8.636773,-1.8359298,-2.6566026,-5.7000527,2.1478257,9.524131,-5.2521048,-10.915978,2.0125065,21.948177,2.764995,17.351713,-1.938902,-11.263142,10.666207,0.78544146,-16.517527,-3.8343444,3.2746248,3.7583709,0.8876349,-25.296745,20.695122,11.535313,12.041314,-12.299859,-32.320652,27.772501,4.1746387,34.995502,-7.180013,4.334647,25.237463,4.324857,-5.837619,-17.110933,16.494345,-35.608078,5.7384677,19.919716,-18.058475,-4.3148212
209,O=C(NCCc1nnc(SCCOc2ccccc2)[nH]1)c1ccccc1,0,0.17724228,0.59573704,-3.6737256,-1.3300948,-9.818071,-7.715165,-9.2273245,-8.124999,-6.994457,-12.316659,16.879568,-7.2476754,5.635966,-7.6318793,-8.0263815,-4.514055,-0.9763658,7.4558473,-3.7684252,-10.159761,-3.9591107,10.279108,-10.631618,9.451916,-0.81413007,-4.7730694,-7.747549,-4.8381834,1.0311006,-2.7839494,3.1055446,17.07513,16.440931,2.1240156,-11.26295,-14.986398,18.526974,13.1387415,-8.812595,16.800829,9.977396,-10.02976,4.947808,-2.6883752,-1.6480172,-11.558438,-17.250933,4.0532556,17.209133,7.283023,10.148358,11.238346,0.59977674,-3.4142003,5.327998,9.965953,-3.7638104,-5.58614,7.2659492,-1.3732383,-5.141759,-5.6094165,5.39879,-0.43054825,4.3439612,-5.717362,-1.5500342,15.569217,-4.542883,11.93879,0.23010914,-13.788691,10.936076,-0.8761229,-12.93888,-3.1472583,3.6401153,6.481892,-0.7165732,-18.402264,10.292843,6.8248,2.8388965,-8.257992,-24.728838,14.218418,1.6398646,30.504995,3.048786,1.5113162,15.582124,5.7683992,-0.7547434,-18.743792,8.222095,-24.023495,1.4817672,16.313398,-10.594761,-3.559367
210,O=C(COC(=O)c1ccc2c(c1)OCCO2)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0,1.0096453,1.380268,-0.6922246,-3.3314862,-6.50487,-4.8019524,-11.742545,-11.770417,-3.8734446,-15.10647,24.160694,-10.932131,0.72148013,-1.8085212,-15.064029,-3.5745442,-4.5829268,5.3262134,-6.4662123,-14.439349,-9.089796,13.398047,-15.643247,10.644359,3.2252834,-0.9543333,-4.2130527,-5.3738637,9.678618,0.4327891,-5.9172173,15.389462,21.24257,0.9224801,-9.259588,-12.154305,12.172128,13.077165,-15.545435,16.519184,8.904436,-8.534896,7.52112,-2.8975732,1.4611138,-10.908921,-17.715532,-1.4352221,23.582378,16.007362,12.438234,5.3695226,-3.182765,6.2702575,4.8624654,13.291678,0.71185786,-7.6600776,5.5271974,-5.015979,-5.6601996,-6.0464196,2.5288315,7.776322,-7.1132746,-7.733032,0.3684477,21.627907,1.9832565,17.57626,-7.914674,-8.410153,10.665873,-5.009826,-20.761189,-2.870629,0.33789426,0.055279702,0.88288987,-20.0719,13.59879,12.387767,13.596938,-9.126231,-27.82402,20.662,5.263311,35.176254,-7.8654585,1.7629726,26.762718,4.391471,-3.6705647,-13.125395,16.077927,-36.32036,8.146951,20.82505,-14.441795,-6.211954
211,O=C(C=c1[nH]c(=O)c(=Cc2ccccc2)s1)c1ccccc1,0,1.4904191,4.604364,-6.6388326,-3.5484183,-6.5025215,-4.181717,-3.6784916,-9.356013,-4.867611,-6.021492,17.839125,-10.192375,6.2697263,-3.5883806,-6.653425,-2.7333648,0.79756826,6.275955,-4.722063,-8.957826,-7.999688,7.289949,-10.391507,2.171934,6.00402,-4.2824974,2.0526235,-3.791577,-0.89036196,1.3540646,-0.49865773,10.4879465,13.093918,5.4693255,-8.639374,-11.248906,10.377157,11.223341,-9.11835,9.814292,7.1565566,-10.943218,1.7169284,-3.7857985,1.1479561,-13.377384,-9.8003025,3.5492897,13.736159,8.292585,4.321825,5.35406,-0.11101298,0.9702799,3.4576364,10.540879,-6.620635,-2.0457022,12.593674,-2.5461068,-10.070894,-0.15089372,12.175572,2.6148968,1.0282916,-7.008431,-2.4195724,19.636864,-1.680663,11.849841,2.6442227,-5.376053,9.696561,3.1923044,-9.354995,-4.8817415,2.8689637,8.484143,2.0236073,-14.1052475,10.272816,3.9011357,8.824312,-6.159569,-16.086782,11.899731,0.366905,24.524033,5.334122,-2.2002847,17.897007,2.152614,-2.2754118,-8.618384,7.615252,-21.899145,0.5432855,21.138344,-8.246734,-6.94488
212,C(=CC1=[NH+]c2ccccc2C1)C=C1Cc2ccccc2N1,0,-3.6041794,4.6234765,-4.183973,-5.1105638,-8.877933,-3.1925716,-2.899792,-8.326269,-4.478153,-5.37915,15.547204,-8.260751,1.7621267,-6.128029,-5.965204,1.8194147,0.81844985,6.7740684,-0.42485845,-9.41218,-9.440831,4.9028606,-12.055118,0.22199032,4.2430215,-3.2949004,3.6329255,-1.7569196,-0.5717127,-2.0175998,-3.4451754,7.2559705,15.123909,1.4604318,-5.6211495,-7.3834147,8.142917,11.580457,-1.8124565,9.109723,8.406838,-6.9448404,4.1038785,-9.337492,0.48801816,-12.064167,-7.2051454,5.033339,10.110356,7.760083,4.3598394,3.449252,-5.941281,4.0059576,3.3374481,11.024748,0.5017238,-3.694042,13.400455,0.42594266,-6.948694,-1.5485467,8.666331,1.6447501,-1.2321377,-8.384287,-3.626191,18.047392,-1.0403621,7.348243,3.5908067,-3.0373478,9.467649,-2.5834918,-10.017936,-4.3161497,-1.1008586,5.32543,3.7326021,-13.996045,10.792967,4.1912203,3.977232,-3.260743,-13.198066,10.510261,1.3609806,19.101795,6.1548324,-2.061349,14.931973,1.5085465,-6.4613023,-8.404854,6.6961803,-18.795849,2.8706102,18.179243,-10.4576435,-8.383269
213,O=C(Cn1cc(S(=O)(=O)Cc2ccccc2)c2ccccc21)Nc1ccccc1,0,1.438839,0.5344773,-3.5880291,0.9435613,-7.113228,-8.753405,-9.413479,-9.723928,-7.069926,-13.755568,21.989983,-5.3712606,6.297908,-8.501199,-13.313622,-2.9025533,-3.1543503,6.1111307,-5.9150143,-11.387954,-9.750549,11.497119,-18.760862,11.281994,-1.8793637,-9.647732,-5.8527074,-5.1334634,-3.0402625,-0.09287478,0.70202875,15.505609,20.034174,4.0454397,-12.892018,-15.426807,14.152187,11.905332,-9.822334,18.579712,11.943119,-13.849468,4.0669622,-3.7818549,-3.992493,-11.349186,-16.737772,0.8194879,18.491344,9.863962,5.320011,11.241761,-4.361746,-2.1834228,7.9806547,13.136902,-3.6797278,-2.528562,9.927844,-2.754361,-3.7807467,-5.382969,8.506171,6.831945,1.9322194,-7.8078,-1.2373482,23.633572,-3.2539754,19.947412,-2.8988898,-13.004669,4.3932037,-2.0502803,-16.22191,-3.4256046,5.808564,5.39147,3.7718334,-18.680565,18.350077,9.745131,11.448692,-9.077705,-22.110327,16.482962,5.256744,32.693443,-0.13358675,-0.9826424,18.687693,5.777255,-1.9999986,-19.209555,8.536187,-26.178293,1.454067,19.459051,-11.692376,-7.0181227
214,O=S(=O)(Nc1cccc(Sc2nc[nH]n2)c1)c1ccccc1,0,-0.5149801,0.123892285,-5.5436873,0.66144526,-9.677932,-4.0841446,-5.114542,-6.9416785,-3.6664722,-10.068032,19.868464,-6.8423347,-0.18481378,-8.339964,-7.1418295,-3.219279,-4.282751,5.5189366,-2.8986454,-5.210541,-2.5433178,4.792852,-9.326735,7.147006,-2.3107812,-5.568893,-5.0592914,-3.8379524,-1.3119605,-0.7403872,1.4279683,6.057103,14.671601,3.0346084,-7.4738927,-9.040969,11.664335,11.3541,-7.2817035,16.819515,9.791891,-9.172305,-1.0033144,-4.821909,-1.8382984,-10.356617,-12.109017,4.496515,13.295787,6.1996737,3.456657,6.868929,-3.9826667,-4.280792,6.1077046,10.938383,-1.5640895,-6.8503776,4.417053,-4.273189,0.18861097,-3.273722,3.753471,0.22176003,2.9797392,-6.080468,-1.4401782,17.769382,-1.0945015,12.600606,-0.16236897,-8.730338,6.5657315,0.3040111,-11.417571,-2.5167038,4.1305895,5.482878,3.5181425,-16.552567,16.135689,5.953106,8.427262,-5.1695614,-17.84653,8.936165,1.4801016,23.545158,0.71225446,-1.8947611,14.018354,2.6573532,-5.879558,-13.309605,6.069271,-20.552715,2.4504962,15.428151,-8.36314,-4.181908
215,O=C(NCc1ccccc1)N1CCc2ccccc2C1,0,0.90396285,-0.96185917,-2.602581,-2.355007,-7.65899,-5.3572383,-6.822741,-7.3532696,-4.638194,-7.681467,15.532195,-2.8332336,2.854212,-3.8497999,-8.509812,-3.9142325,-1.9327302,4.4889846,-2.8692136,-10.204321,-6.199144,9.229519,-13.214729,5.783611,0.41654703,-4.631465,-3.6101396,-4.7717,1.3196553,0.22398974,-2.8641691,11.434678,13.3627,-0.25772426,-6.453143,-9.481192,8.450581,8.623248,-7.330199,12.690185,10.290823,-7.931022,5.7056613,-3.6725023,-0.36755705,-9.075598,-9.401084,-0.3349839,14.26232,8.711148,8.873676,5.4327946,-0.9721013,1.3854783,3.7534053,8.898598,-0.8633965,-4.2057667,7.966925,-0.63943255,-4.5437727,-3.0485563,5.9957705,3.7060475,0.09681031,-6.622677,-3.1011927,14.757344,-1.9672017,11.305455,-2.7808268,-6.751631,4.043682,-1.1572866,-10.170216,-3.0304704,1.1549656,-0.038780533,-1.5189831,-11.24981,11.612295,7.4131875,4.996149,-3.4788609,-18.943504,13.84688,3.7821336,20.754715,0.4556525,0.2726981,12.887621,3.9464166,-2.397333,-11.106457,6.3706436,-18.199026,3.4131587,14.358062,-8.764232,-3.9309494
216,O=C1OC(C=Cc2ccccc2)=NC1=CC=Cc1ccccc1,0,-2.4524183,6.902673,-7.9733787,-0.6432855,-5.2092886,-5.1213727,-5.7696347,-11.267989,-6.584747,-8.603607,16.325949,-15.098699,3.5926182,-7.420447,-5.6202974,4.9469337,5.684098,11.204182,-2.7534292,-10.236761,-11.243065,2.327197,-11.34715,0.57832944,8.097707,-10.462543,3.689182,3.128871,-4.37436,-2.4218266,-6.588339,8.507457,14.032515,2.2888646,-9.403761,-12.267589,6.932657,11.01899,-11.410712,7.1355224,8.5952015,-9.493145,0.36813205,-4.62468,0.5631874,-15.661177,-10.480181,3.9219887,9.8711,5.9676056,3.4651968,3.266142,-5.3449974,3.7478576,1.3625263,12.276967,-6.381519,-3.8684688,16.798689,-0.24540313,-9.813582,-0.9855819,13.282212,0.58185214,-0.3568727,-9.912294,-4.74089,25.339722,-1.2491919,7.6913586,4.9358983,-3.9751692,13.439728,-3.0267563,-12.664772,-5.488332,-2.991586,11.424692,0.1357402,-13.589568,9.311268,5.4103827,6.163543,-6.5333076,-13.995477,9.395608,3.4942672,23.440649,6.5001225,-0.78826165,20.842068,1.6810989,-2.5688422,-11.642165,11.797662,-24.104246,0.49391308,19.435143,-9.353728,-7.5951157
217,c1cncnc1,0,-1.6928871,1.0304484,-2.9966836,0.30871886,-2.193224,-0.569339,-0.9669572,-2.4248788,-1.0028825,-3.255581,6.5721226,-2.8663476,-0.22821407,-1.8358358,-2.4254663,-1.4027976,-0.8193798,1.4001756,-1.511471,-1.9516234,-1.802102,1.2807882,-2.934415,0.94198865,-0.62138873,-1.4630343,-3.2419693,-3.267464,-0.064449415,0.957031,-1.4679074,1.7553105,5.3869944,0.84920824,-1.2271624,-4.5185204,3.8848183,0.6369974,-2.6947184,4.748855,4.3020015,-3.948088,-0.042937852,-1.6025684,-0.69481933,-2.453621,-2.9078875,0.80809116,3.294965,-0.27316624,2.7858574,1.5417601,-0.89128506,-2.5409565,1.4661087,2.541107,0.2827785,-1.7098869,2.846029,-0.68178296,-1.2349715,-0.7752187,0.60764,0.20579123,1.7576344,-0.9385856,-3.1196606,5.137072,0.61747426,3.0288136,1.523064,-4.323111,0.6291089,1.0157788,-2.116815,-3.0930848,0.5626288,2.1402957,-1.4707943,-3.7572222,6.2755346,1.5175656,1.9458332,-1.4686432,-6.847369,3.4548962,1.3814015,7.489645,-0.47754818,1.2633554,2.6283846,2.3650024,-2.5536635,-2.0971029,1.7273302,-5.389042,0.7643127,3.8477874,-2.5533166,1.2846922
218,O=C(C=Cc1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,0,-2.0264287,1.7453213,-4.110963,-0.5554578,-4.4785504,-4.7766433,-7.5418363,-9.739884,-6.8832655,-9.98233,17.463297,-6.8410196,6.4620275,-4.3622756,-10.713097,-3.7344441,1.207411,6.404371,-3.3803291,-11.477847,-8.351052,5.299938,-12.895689,5.1859064,4.1815557,-10.339692,-1.2202561,-4.044995,-0.5200803,-0.5939057,-0.6636025,11.531638,13.118135,2.6707847,-8.736784,-14.157693,11.148553,11.570286,-10.590604,12.598804,8.3658085,-13.770913,3.3080394,-1.4861776,0.7210127,-11.095004,-15.497058,1.5978774,13.108964,12.769853,3.9142585,6.3202705,-1.6368191,-0.040641263,6.026491,11.875056,-5.0619445,-1.0644093,10.03094,-2.505555,-7.591256,-0.77761453,11.95866,1.1616398,4.635064,-7.593852,-5.1088934,25.095081,-2.5578377,15.304367,-2.2547255,-7.740187,10.346969,-3.818298,-12.086152,-6.311731,-0.7780547,6.768288,1.9455657,-12.760679,11.439461,8.579747,9.110822,-5.002265,-18.137579,11.479467,4.037288,27.648666,3.7371035,1.8690753,17.862532,3.7207108,-1.4629683,-12.370182,7.16649,-26.223759,1.0744759,18.347202,-9.591849,-4.4729967
219,O=c1c(-c2ccccc2)c[nH]n1-c1ccccc1,0,0.61661637,2.3944504,-5.634048,-2.7443976,-8.232904,-2.9100726,-5.240728,-4.7080665,-3.7675216,-8.092302,15.44347,-4.3024454,3.230095,-5.536671,-5.5686135,-1.1430993,-1.7224566,5.8860807,-3.510385,-6.6680737,-6.8536234,5.794715,-10.688065,2.564692,0.18919143,-4.223646,-0.9441343,-4.1716523,-1.7446617,1.0233289,-1.2262769,10.298042,12.860131,2.1459665,-6.2041216,-9.361955,9.152197,8.11821,-6.8680434,9.343689,8.1209,-7.404781,2.186843,-7.3976054,-1.1262236,-8.656611,-5.882517,0.5960743,14.478423,7.0740757,4.3950653,3.0179012,-1.5574474,-1.0836401,4.524223,8.41293,-4.712012,-5.250825,9.188167,-0.20041023,-4.6701746,-1.6779395,7.513555,3.7093215,4.9170637,-5.956464,-1.253322,13.381146,-3.6243823,13.088149,-0.08106818,-9.247102,2.898355,3.291293,-7.361022,-3.8891943,4.6689053,6.1100793,2.9467952,-15.045477,13.117571,7.0936804,7.3359294,-7.60965,-13.247681,9.23068,1.4142593,18.614662,2.2283525,0.87195677,10.576344,6.711212,-5.4594097,-8.734308,5.322284,-16.39289,0.7076788,12.7084,-7.06864,-4.7680907
220,O=C1CC(c2ccsc2)Sc2ccccc2N1,0,0.323275,3.7623503,-1.9542547,-4.345652,-7.6137576,-2.7080846,-5.674332,-4.706461,-5.843351,-4.795326,12.485675,-5.935096,0.5661404,-2.576155,-6.1227164,0.2930278,-2.7839823,1.203624,-1.8646877,-9.328122,-7.636187,10.705523,-10.785729,-2.5050328,-1.698406,-0.25123155,-0.5429195,-4.9723053,0.5124104,-0.038257837,-2.9313946,5.764214,12.154537,2.4096427,-2.0061688,-4.060199,9.056426,10.754197,-2.5291119,7.9434457,11.017463,-4.0723333,4.532855,-7.6321054,-0.69322336,-7.6591635,-8.34888,4.068238,8.141297,8.194936,5.823992,2.8716369,-5.181707,0.8058305,2.5370135,7.0284686,-2.1665156,-4.5486155,6.42287,0.5821719,-7.6223836,-2.2466207,4.2817187,0.85125464,-2.2653818,-5.614703,-2.073694,10.906836,0.10262449,9.476782,2.9369998,-2.707665,4.809195,2.014968,-7.480633,-3.2125635,4.2936516,3.6262522,2.9603806,-10.676704,9.580561,1.8508627,7.6017747,-4.8316135,-11.373184,12.137418,-0.29136828,16.220001,2.4537187,-2.57152,12.021451,5.017351,-4.9020844,-5.8692226,4.754531,-14.562283,3.0445492,15.06805,-7.9201574,-3.4695377
221,N=C(NOC(=O)Cc1ccccc1)c1ccccc1,0,-0.5096157,1.1130785,-2.793623,-0.38622904,-5.8842883,-6.414628,-2.8233495,-5.977371,-6.375058,-7.498327,12.022484,-2.8599575,6.6948104,-5.182594,-8.177097,-6.4922466,0.922411,2.6684382,-2.4748008,-12.194064,-7.7438774,9.587565,-10.76378,4.8562107,0.92519647,-6.4377046,-3.9590368,-2.6263041,-0.14637962,-2.3592098,2.2152932,12.730328,10.719563,-0.29788637,-6.773511,-12.9867525,12.070406,11.679058,-9.762635,11.7939205,6.108346,-11.354151,4.658779,-2.4755974,-0.5912446,-7.634448,-10.425124,1.2686164,12.551551,8.26437,4.995436,6.946164,-1.5765417,-2.3621328,4.6187587,8.608187,-3.06451,-2.1411138,7.638674,-0.18276004,-5.2048597,-4.543383,9.010709,1.0486292,1.692714,-4.48365,-4.184111,14.304111,-0.9782603,13.612441,-1.1419955,-9.244548,3.4341192,-1.1853857,-9.035163,-5.3980474,5.0369883,2.9309316,1.4916897,-10.03876,6.6163745,6.39591,4.311828,-6.299146,-14.85026,6.0523705,3.8601408,22.355368,-1.2910218,-2.576514,13.017497,4.8444023,-1.8146349,-11.702892,8.385992,-16.898458,3.6531994,12.826879,-7.1811647,-0.84927964
222,O=C(C=Cc1ccccc1)Nc1cccc2ncccc12,0,-1.6997346,1.5488324,-5.537187,0.64438605,-5.6520915,-3.5894282,-5.283217,-7.8176622,-6.7595534,-9.994442,16.38344,-6.289938,3.5741432,-6.051309,-7.8187947,-3.0977807,1.2629868,6.9531775,-3.293737,-7.3738613,-6.5339394,4.0271587,-11.293331,5.018177,1.3231885,-8.242523,-2.832496,-3.1391969,-1.4371228,1.3114833,-1.5294737,10.85012,12.628731,3.2322347,-8.693572,-11.66732,10.391545,8.132652,-9.175779,11.552676,9.683488,-11.713898,1.3931593,-2.4693677,0.578324,-11.794779,-12.395091,1.557544,11.723601,8.124342,4.736795,6.932427,-2.7818666,-0.7905122,4.426038,10.063008,-2.5710716,-2.2310677,10.940785,-2.2062745,-6.5266995,-1.4866416,10.313371,0.89041585,4.2345,-7.522154,-3.812693,21.827463,-1.4601823,12.875991,0.49056715,-8.724469,8.19944,-2.9509957,-11.306766,-5.36474,-0.46261427,7.325198,0.5954687,-12.686701,11.350221,8.436337,7.350829,-4.4856825,-17.296806,9.701821,2.1508975,23.193565,2.2402105,0.046186924,15.03894,2.5560439,-2.7281694,-12.115525,5.1249137,-21.450323,1.3570658,16.052221,-9.03186,-3.9965637
223,O=C(COc1ccc(-c2ccccc2)cc1)NNC(=O)Nc1ccccc1,0,-0.32232666,1.8521681,-6.276305,-0.71935284,-7.420723,-8.20487,-9.253584,-7.8299036,-10.293538,-11.067457,16.067553,-5.3977113,4.317185,-6.5925727,-11.521447,-5.497637,0.09565638,4.879717,-4.735496,-10.835148,-6.658103,10.340725,-15.190276,9.954633,-0.7076264,-11.424488,-5.953883,-3.1551182,-1.2692213,-0.97720134,0.63184214,16.553509,15.015547,2.876109,-9.639285,-14.902946,16.827656,12.6984,-12.163159,17.070234,11.402673,-14.414783,6.3285303,-2.3142653,-1.9449086,-10.668199,-18.479527,0.78322995,17.567047,14.262247,6.075894,12.059314,-1.3460073,-3.5354526,7.3237123,12.700397,-1.4900541,-4.146721,8.085323,-0.88975286,-8.477438,-4.8284636,9.992478,2.3894086,5.6635656,-8.05797,-5.749171,22.885155,-3.7861645,18.542295,-2.8414028,-12.782329,6.672762,-3.3846278,-15.192885,-4.8494844,2.944711,5.1622224,1.725827,-16.967808,13.039524,10.766966,7.94213,-6.7369776,-22.892286,12.022275,4.1510515,30.217073,0.71588284,-0.7678045,17.538115,4.4611654,-2.1863723,-16.132675,7.7801065,-26.88341,4.263454,20.091349,-10.579182,-4.9539266
